query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|ACJ47200.1|ARO:3002612|aadA12,gb|CAC29732.1|ARO:3003389|Mlep_folP_DAO,24.806,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFQ93498.1|ARO:3002676|catB3,gb|AJF82049.1|ARO:3003573|LpxA,39.216,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACN65419.1|ARO:3002432|OKP-A-15,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFC75525.1|ARO:3001055|TEM-195,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAH66386.1|ARO:3002574|AAC(6')-Iaf,gb|AAL97684.1|ARO:3003387|Spyo_folP_SLF,31.707,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFH36332.1|ARO:3001677|OXA-236,gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,26.25,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACB73258.1|ARO:3001112|SHV-56,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,28.846,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AHL30276.1|ARO:3001562|OXA-376,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,30.357,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFP99885.1|ARO:3002299|VIM-29,gb|AAW89918.1|ARO:3003929|Ngon_parC_FLO,25.51,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAF95726.1|ARO:3002050|CMY-39,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABW90721.1|ARO:3002287|VIM-17,gb|AAW89918.1|ARO:3003929|Ngon_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AJE60855.1|ARO:3003209|fosA5,gb|BAB38333.1|ARO:3003288|Ecol_rpoB_RIF,33.929,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEU17778.1|ARO:3002224|IMP-33,gb|WP_001153763.1|ARO:3007052|Hpyl_gyrA_FLO,25.352,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABM67078.1|ARO:3002210|IMP-19,gb|NP_217450.1|ARO:3004976|Mtub_ppsD_PZA,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAF05612.1|ARO:3000944|TEM-78,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABV26705.1|ARO:3002849|arr-4,gb|BAE77086.1|ARO:3003316|Ecol_parE_FLO,25.21,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAD23513.1|ARO:3003002|CfxA2,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,24.051,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAN38836.1|ARO:3001886|CTX-M-24,gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,32.727,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACA30420.1|ARO:3002036|CMY-25,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAQ56016.1|ARO:3003659|IMP-51,gb|CAJ66820.1|ARO:3003995|Cdif_gyrA_FLO,36.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AIT76102.1|ARO:3002150|DHA-19,gb|ADL24064.1|ARO:3003737|Saur_fusE_FA,22.034,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADC91899.1|ARO:3002343|GES-14,gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,28.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAC04522.1|ARO:3002514|OCH-1,gb|NP_215181.1|ARO:3003283|Mtub_rpoB_RIF,28.125,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGD91915.1|ARO:3001778|OXA-232,gb|AAC22787.1|ARO:3004446|Hinf_PBP3_BLA,36.667,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAA83417.1|ARO:3001407|OXA-12,gb|CDJ72759.1|ARO:3003899|Ecol_PtsI_FOF,24.658,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGW83446.1|ARO:3001535|OXA-348,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,29.268,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABA60809.1|ARO:3001141|SHV-89,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAK55534.1|ARO:3001881|CTX-M-19,gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,32.727,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEB98921.1|ARO:3001480|OXA-195,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.571,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFC95894.1|ARO:3001814|OXA-199,gb|AAC22787.1|ARO:3004446|Hinf_PBP3_BLA,31.183,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAV70602.1|ARO:3001900|CTX-M-38,gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,32.727,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAQ01671.1|ARO:3000983|TEM-121,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAI30650.2|ARO:3001116|SHV-61,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABM97538.1|ARO:3001919|CTX-M-58,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|ABN48311.1|ARO:3001918|CTX-M-56,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,43.333,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AAW47922.1|ARO:3001002|TEM-138,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAA23130.1|ARO:3002493|SRT-1,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,45.455,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AAP93847.1|ARO:3002477|LEN-14,gb|AAD08242.1|ARO:3007051|Hpyl_rpoB_RIF,29.487,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAC17623.1|ARO:3002516|OCH-3,gb|NP_218371.1|ARO:3005178|Mtub_ethA_PCL,25.962,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABV72593.1|ARO:3001150|SHV-101,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAL17873.1|ARO:3002403|OXY-2-8,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,43.333,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AJP67511.1|ARO:3003179|VIM-43,gb|AAW89918.1|ARO:3003929|Ngon_parC_FLO,25.51,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA24743.1|ARO:3002655|APH(4)-Ia,gb|NP_215783.1|ARO:3003455|Mtub_embR_EMB,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAA32493.1|ARO:3000423|FomA,gb|NP_215831.1|ARO:3003784|Mtub_murA_FOF,32.558,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CBG22732.1|ARO:3002341|GES-12,gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,28.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AHL39330.1|ARO:3002117|CMY-105,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAL68926.1|ARO:3001093|SHV-35,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGK82336.1|ARO:3001383|TEM-206,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA71699.2|ARO:3001416|OXA-21,gb|AEA93051.1|ARO:3003760|Efae_cls_DAP,26.667,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEI83429.1|ARO:3001168|SHV-121,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AXA30439.1|ARO:3002459|LEN-9,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAP12354.2|ARO:3002429|OKP-A-12,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAF66653.1|ARO:3000959|TEM-92,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AHA80101.1|ARO:3002112|CMY-100,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.457,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAD06399.1|ARO:3002332|GES-3,gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,28.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAO42602.1|ARO:3002168|MIR-2,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,26.744,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|WP_063860086.1|ARO:3001948|CTX-M-88,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|ABW70410.1|ARO:3001644|OXA-113,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,30.357,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAJ19611.1|ARO:3002436|OKP-B-3,gb|YP_177687.1|ARO:3004960|Mtub_ponA1_RFB,35.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AIY30331.1|ARO:3003160|OXA-422,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.215,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADI58622.1|ARO:3001472|OXA-178,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.027,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAD69003.1|ARO:3003094|imiH,gb|ABK64957.1|ARO:3007473|Mavi_gyrA_FLO,25.641,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAP12349.2|ARO:3002468|LEN-21,gb|AAK17126.1|ARO:3007060|Hpyl_pbp1_AMX,23.913,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEP16366.1|ARO:3001784|OXA-181,gb|AAC22787.1|ARO:3004446|Hinf_PBP3_BLA,36.667,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AHM76779.1|ARO:3001840|ACT-19,gb|CBW16027.1|ARO:3003924|Hpin_gyrA_FLO,24.468,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEI83430.1|ARO:3001181|SHV-137,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABC26007.1|ARO:3001623|OXA-83,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.571,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AIT76086.1|ARO:3001850|ACT-30,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,26.23,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFQ23958.1|ARO:3001191|SHV-152,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,28.846,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAA98406.1|ARO:3001404|OXA-9,gb|AAF40852.1|ARO:3003937|Nmen_PBP2_BLA,31.429,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CCK86744.1|ARO:3001347|SHV-164,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,28.846,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAL72196.1|ARO:3001985|CTX-M-126,gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,32.727,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABQ00181.1|ARO:3001024|TEM-158,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAJ19618.1|ARO:3002442|OKP-B-9,gb|AAD08242.1|ARO:3007051|Hpyl_rpoB_RIF,26.923,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAA76822.1|ARO:3002654|APH(3')-VIIa,gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAB58447.1|ARO:3002662|APH(9)-Ia,gb|NP_217599.1|ARO:3004928|Mtub_mymA_INH,31.429,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACX31142.1|ARO:3001455|OXA-150,gb|NP_215783.1|ARO:3003455|Mtub_embR_EMB,31.25,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAZ66866.1|ARO:3002032|CMY-21,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AJG06172.1|ARO:3003172|ACT-37,gb|CBW16027.1|ARO:3003924|Hpin_gyrA_FLO,23.81,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CCA94644.1|ARO:3001486|OXA-208,gb|AAD08242.1|ARO:3007051|Hpyl_rpoB_RIF,25.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEI52842.1|ARO:3002078|CMY-65,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,24.359,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAS13759.1|ARO:3002278|VIM-8,gb|AAW89918.1|ARO:3003929|Ngon_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|ADE58494.1|ARO:3001175|SHV-128,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,26.923,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAD32565.1|ARO:3001770|OXA-43,gb|AAA25463.1|ARO:3004832|Ngon_PBP2_BLA,29.268,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACT97371.1|ARO:3003097|CfxA6,gb|AAC22787.1|ARO:3004446|Hinf_PBP3_BLA,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAD50818.2|ARO:3002019|CMY-8,gb|NP_215181.1|ARO:3003283|Mtub_rpoB_RIF,28.205,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAP12348.2|ARO:3002467|LEN-20,gb|AAK17126.1|ARO:3007060|Hpyl_pbp1_AMX,22.222,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA75402.1|ARO:3002015|CMY-4,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACO56763.1|ARO:3002376|VEB-7,gb|AAW89918.1|ARO:3003929|Ngon_parC_FLO,52.941,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|ADI58618.1|ARO:3001658|OXA-174,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.571,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAJ19610.1|ARO:3002435|OKP-B-2,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,28.846,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAB16308.1|ARO:3000958|TEM-91,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA71441.1|ARO:3003095|imiS,gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,21.818,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEM44650.1|ARO:3001967|CTX-M-107,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AAF93177.1|ARO:3001874|CTX-M-11,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,39.286,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAO05497.1|ARO:3002071|CMY-110,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,24.359,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFO69261.1|ARO:3001984|CTX-M-125,gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,32.727,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AHL39322.1|ARO:3002098|CMY-85,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAW66604.1|ARO:3000883|TEM-11,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFQ23968.1|ARO:3001201|SHV-162,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,28.846,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAD33116.2|ARO:3000934|TEM-67,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEM97672.1|ARO:3002073|CMY-60,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAP69916.1|ARO:3001780|OXA-85,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,21.667,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAK84316.1|ARO:3002843|vatD,gb|AJF82049.1|ARO:3003573|LpxA,29.825,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAE51638.1|ARO:3002641|APH(3')-Ia,gb|CAC29514.1|ARO:3003298|Mlep_gyrA_FLO,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA74912.2|ARO:3000888|TEM-17,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AJO16040.1|ARO:3001350|SHV-180,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAV37205.1|ARO:3003005|CfxA4,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,24.051,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACN85419.1|ARO:3001804|OXA-145,gb|NP_217599.1|ARO:3004928|Mtub_mymA_INH,31.707,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACT33323.1|ARO:3002293|VIM-23,gb|AAW89918.1|ARO:3003929|Ngon_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AGH70380.1|ARO:3002111|CMY-98,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,24.561,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|WP_064190968.1|ARO:3002583|AAC(6')-29a,gb|NP_216932.2|ARO:3004963|Mtub_eis_KAN,25.556,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGC54799.1|ARO:3002108|CMY-95,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.457,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGK40892.1|ARO:3001384|TEM-207,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADK25050.1|ARO:3002267|IND-11,gb|AAB39605.1|ARO:3003361|Pros_EFTu_GE2A,31.707,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAK69828.1|ARO:3001090|SHV-32,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADY02545.1|ARO:3001960|CTX-M-101,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,43.333,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AIT76091.1|ARO:3002129|CMY-118,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,24.359,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABN51007.1|ARO:3002046|CMY-35,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.077,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAJ47133.2|ARO:3001132|SHV-78,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAG29757.1|ARO:3002257|IND-2,gb|AAB39605.1|ARO:3003361|Pros_EFTu_GE2A,31.707,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADK35871.1|ARO:3001467|OXA-167,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.215,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACX70402.1|ARO:3001654|OXA-143,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,28.571,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADB90239.1|ARO:3001041|TEM-176,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAG36927.1|ARO:3002133|DHA-2,gb|ADL24064.1|ARO:3003737|Saur_fusE_FA,22.034,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAD16611.1|ARO:3001898|CTX-M-36,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|CAJ32372.1|ARO:3001015|TEM-148,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGZ83154.1|ARO:3001545|OXA-358,gb|AJY14066.1|ARO:3004860|Bdol_gyrA_FLO,28.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AJO16038.1|ARO:3001553|OXA-366,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.215,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAD83775.1|ARO:3001897|CTX-M-35,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,43.333,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|ABG49324.1|ARO:3002609|aadA9,gb|AAG08352.1|ARO:3003685|Paer_parE_FLO,30.435,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAP12351.2|ARO:3002470|LEN-23,gb|AAK17126.1|ARO:3007060|Hpyl_pbp1_AMX,23.913,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AEP43731.1|ARO:3001493|OXA-225,gb|AAK17127.1|ARO:3007058|Hpyl_pbp2_AMX,27.215,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ADZ48685.1|ARO:3002346|GES-17,gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,28.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAK38324.1|ARO:3000840|JOHN-1,gb|CAG39569.1|ARO:3003291|Saur_rpoC_DAP,24.242,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA56561.1|ARO:3003553|CepS,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,25.373,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAB96921.1|ARO:3000606|FEZ-1,gb|CDJ72759.1|ARO:3003899|Ecol_PtsI_FOF,36.0,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAP18874.1|ARO:3003167|CTX-M-159,gb|WP_011079201.1|ARO:3007794|Vvul_rpoB_RIF,32.727,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACY01749.1|ARO:3002217|IMP-26,gb|CAJ66820.1|ARO:3003995|Cdif_gyrA_FLO,45.833,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|ACI25375.1|ARO:3001032|TEM-166,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AHJ02283.1|ARO:3003186|CARB-23,gb|AAG08352.1|ARO:3003685|Paer_parE_FLO,31.818,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAI43413.1|ARO:3002390|OXY-1-2,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,38.71,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AWU66462.1|ARO:3004866|NDM-23,gb|AAG08352.1|ARO:3003685|Paer_parE_FLO,36.364,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFK73431.1|ARO:3002062|CMY-51,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,24.359,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CAA11471.1|ARO:3002192|IMP-1,gb|CAJ66820.1|ARO:3003995|Cdif_gyrA_FLO,40.0,40_to_70,antibiotic inactivation,antibiotic target alteration,0
gb|AAK52604.1|ARO:3001425|OXA-31,gb|ABD30105.1|ARO:3003917|Saur_menA_LYS,25.843,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|CEA29751.1|ARO:3003155|SHV-188,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAN28732.1|ARO:3002409|OXY-3-1,gb|WP_001289569.1|ARO:3003312|Saur_parC_FLO,38.71,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|HBX2855210.1|ARO:3001065|SHV-6,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,30.769,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ACQ82810.1|ARO:3002502|PDC-5,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,31.507,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGE83081.2|ARO:3002308|VIM-38,gb|AAW89918.1|ARO:3003929|Ngon_parC_FLO,25.51,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAS89982.1|ARO:3000975|TEM-112,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AAF03531.1|ARO:3002569|AAC(6')-Iy,gb|AAC75291.1|ARO:3004335|Ecol_gyrA_TRC,24.545,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AGI65307.1|ARO:3001681|OXA-278,gb|AAC22787.1|ARO:3004446|Hinf_PBP3_BLA,32.895,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|BAP34782.1|ARO:3002008|CTX-M-151,gb|NP_214519.2|ARO:3003459|Mtub_gyrB_FLO,38.095,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|ABG77582.1|ARO:3001021|TEM-155,gb|NP_216646.1|ARO:3004934|Mtub_mshC_ETO,33.333,lt_40,antibiotic inactivation,antibiotic target alteration,0
gb|AFU25638.1|ARO:3002096|CMY-83,gb|NP_217299.1|ARO:3004977|Mtub_gpsI_PZA,23.457,lt_40,antibiotic inactivation,antibiotic target alteration,0
