query_id,label
gb|AAC60780.1|ARO:3003049|rosB_mut30_1,antibiotic efflux
gb|AAC60780.1|ARO:3003049|rosB_mut45_1,antibiotic efflux
gb|AAC60780.1|ARO:3003049|rosB_mut60_1,antibiotic efflux
gb|AAA20116.1|ARO:3000180|tetA(P)_mut15_1,antibiotic efflux
gb|AAA20116.1|ARO:3000180|tetA(P)_mut30_1,antibiotic efflux
gb|AAA20116.1|ARO:3000180|tetA(P)_mut45_1,antibiotic efflux
gb|AAA20116.1|ARO:3000180|tetA(P)_mut60_1,antibiotic efflux
gb|BAA11237.1|ARO:3000254|emrY_mut15_1,antibiotic efflux
gb|BAA11237.1|ARO:3000254|emrY_mut30_1,antibiotic efflux
gb|BAA11237.1|ARO:3000254|emrY_mut45_1,antibiotic efflux
gb|BAA11237.1|ARO:3000254|emrY_mut60_1,antibiotic efflux
gb|CAJ77855.1|ARO:3000779|adeH_mut15_1,antibiotic efflux
gb|CAJ77855.1|ARO:3000779|adeH_mut30_1,antibiotic efflux
gb|CAJ77855.1|ARO:3000779|adeH_mut45_1,antibiotic efflux
gb|CAJ77855.1|ARO:3000779|adeH_mut60_1,antibiotic efflux
gb|AAQ10694.1|ARO:3003047|qacB_mut15_1,antibiotic efflux
gb|AAQ10694.1|ARO:3003047|qacB_mut30_1,antibiotic efflux
gb|AAQ10694.1|ARO:3003047|qacB_mut45_1,antibiotic efflux
gb|AAQ10694.1|ARO:3003047|qacB_mut60_1,antibiotic efflux
gb|KIX81495.1|ARO:3002813|lmrB_mut15_1,antibiotic efflux
gb|KIX81495.1|ARO:3002813|lmrB_mut30_1,antibiotic efflux
gb|KIX81495.1|ARO:3002813|lmrB_mut45_1,antibiotic efflux
gb|KIX81495.1|ARO:3002813|lmrB_mut60_1,antibiotic efflux
gb|ACJ59254.1|ARO:3000768|abeS_mut15_1,antibiotic efflux
gb|ACJ59254.1|ARO:3000768|abeS_mut30_1,antibiotic efflux
gb|ACJ59254.1|ARO:3000768|abeS_mut45_1,antibiotic efflux
gb|ACJ59254.1|ARO:3000768|abeS_mut60_1,antibiotic efflux
gb|ABV18113.1|ARO:3001329|mdtG_mut15_1,antibiotic efflux
gb|ABV18113.1|ARO:3001329|mdtG_mut30_1,antibiotic efflux
gb|ABV18113.1|ARO:3001329|mdtG_mut45_1,antibiotic efflux
gb|ABV18113.1|ARO:3001329|mdtG_mut60_1,antibiotic efflux
gb|BAA11236.1|ARO:3000206|emrK_mut15_1,antibiotic efflux
gb|BAA11236.1|ARO:3000206|emrK_mut30_1,antibiotic efflux
gb|BAA11236.1|ARO:3000206|emrK_mut45_1,antibiotic efflux
gb|BAA11236.1|ARO:3000206|emrK_mut60_1,antibiotic efflux
gb|BAC11911.1|ARO:3003551|emeA_mut15_1,antibiotic efflux
gb|BAC11911.1|ARO:3003551|emeA_mut30_1,antibiotic efflux
gb|BAC11911.1|ARO:3003551|emeA_mut45_1,antibiotic efflux
gb|BAC11911.1|ARO:3003551|emeA_mut60_1,antibiotic efflux
gb|AAX14802.1|ARO:3000781|adeJ_mut15_1,antibiotic efflux
gb|AAX14802.1|ARO:3000781|adeJ_mut30_1,antibiotic efflux
gb|AAX14802.1|ARO:3000781|adeJ_mut45_1,antibiotic efflux
gb|AAX14802.1|ARO:3000781|adeJ_mut60_1,antibiotic efflux
gb|CAC14596.1|ARO:3003057|smeF_mut15_1,antibiotic efflux
gb|CAC14596.1|ARO:3003057|smeF_mut30_1,antibiotic efflux
gb|CAC14596.1|ARO:3003057|smeF_mut45_1,antibiotic efflux
gb|CAC14596.1|ARO:3003057|smeF_mut60_1,antibiotic efflux
gb|BAA07390.1|ARO:3002893|tcr3_mut15_1,antibiotic efflux
gb|BAA07390.1|ARO:3002893|tcr3_mut30_1,antibiotic efflux
gb|BAA07390.1|ARO:3002893|tcr3_mut45_1,antibiotic efflux
gb|BAA07390.1|ARO:3002893|tcr3_mut60_1,antibiotic efflux
gb|CAC80727.1|ARO:3000476|tet(31)_mut15_1,antibiotic efflux
gb|CAC80727.1|ARO:3000476|tet(31)_mut30_1,antibiotic efflux
gb|CAC80727.1|ARO:3000476|tet(31)_mut45_1,antibiotic efflux
gb|CAC80727.1|ARO:3000476|tet(31)_mut60_1,antibiotic efflux
gb|AAC76296.1|ARO:3000656|AcrS_mut15_1,antibiotic efflux
gb|AAC76296.1|ARO:3000656|AcrS_mut30_1,antibiotic efflux
gb|AAC76296.1|ARO:3000656|AcrS_mut45_1,antibiotic efflux
gb|AAC76296.1|ARO:3000656|AcrS_mut60_1,antibiotic efflux
gb|ABS43151.1|ARO:3000784|cmeB_mut15_1,antibiotic efflux
gb|ABS43151.1|ARO:3000784|cmeB_mut30_1,antibiotic efflux
gb|ABS43151.1|ARO:3000784|cmeB_mut45_1,antibiotic efflux
gb|ABS43151.1|ARO:3000784|cmeB_mut60_1,antibiotic efflux
gb|BAO79432.1|ARO:3000785|cmeC_mut15_1,antibiotic efflux
gb|BAO79432.1|ARO:3000785|cmeC_mut30_1,antibiotic efflux
gb|BAO79432.1|ARO:3000785|cmeC_mut45_1,antibiotic efflux
gb|BAO79432.1|ARO:3000785|cmeC_mut60_1,antibiotic efflux
gb|AAB41956.1|ARO:3000800|MexC_mut15_1,antibiotic efflux
gb|AAB41956.1|ARO:3000800|MexC_mut30_1,antibiotic efflux
gb|AAB41956.1|ARO:3000800|MexC_mut45_1,antibiotic efflux
gb|AAB41956.1|ARO:3000800|MexC_mut60_1,antibiotic efflux
gb|AAB41958.1|ARO:3000802|OprJ_mut15_1,antibiotic efflux
gb|AAB41958.1|ARO:3000802|OprJ_mut30_1,antibiotic efflux
gb|AAB41958.1|ARO:3000802|OprJ_mut45_1,antibiotic efflux
gb|AAB41958.1|ARO:3000802|OprJ_mut60_1,antibiotic efflux
gb|AAC75136.1|ARO:3000793|mdtB_mut15_1,antibiotic efflux
gb|AAC75136.1|ARO:3000793|mdtB_mut30_1,antibiotic efflux
gb|AAC75136.1|ARO:3000793|mdtB_mut45_1,antibiotic efflux
gb|AAC75136.1|ARO:3000793|mdtB_mut60_1,antibiotic efflux
gb|BAB56495.1|ARO:3000746|mepR_mut15_1,antibiotic efflux
gb|BAB56495.1|ARO:3000746|mepR_mut30_1,antibiotic efflux
gb|BAB56495.1|ARO:3000746|mepR_mut45_1,antibiotic efflux
gb|BAB56495.1|ARO:3000746|mepR_mut60_1,antibiotic efflux
gb|AAL14440.1|ARO:3000775|adeB_mut15_1,antibiotic efflux
gb|AAL14440.1|ARO:3000775|adeB_mut30_1,antibiotic efflux
gb|AAL14440.1|ARO:3000775|adeB_mut45_1,antibiotic efflux
gb|AAL14440.1|ARO:3000775|adeB_mut60_1,antibiotic efflux
gb|BAE77933.1|ARO:3000518|CRP_mut15_1,antibiotic efflux
gb|BAE77933.1|ARO:3000518|CRP_mut30_1,antibiotic efflux
gb|BAE77933.1|ARO:3000518|CRP_mut45_1,antibiotic efflux
gb|BAE77933.1|ARO:3000518|CRP_mut60_1,antibiotic efflux
gb|CAC14595.1|ARO:3003056|smeE_mut15_1,antibiotic efflux
gb|CAC14595.1|ARO:3003056|smeE_mut30_1,antibiotic efflux
gb|CAC14595.1|ARO:3003056|smeE_mut45_1,antibiotic efflux
gb|CAC14595.1|ARO:3003056|smeE_mut60_1,antibiotic efflux
gb|CAD70268.1|ARO:3002704|fexA_mut15_1,antibiotic efflux
gb|CAD70268.1|ARO:3002704|fexA_mut30_1,antibiotic efflux
gb|CAD70268.1|ARO:3002704|fexA_mut45_1,antibiotic efflux
gb|CAD70268.1|ARO:3002704|fexA_mut60_1,antibiotic efflux
gb|AAA99505.1|ARO:3002988|bcrB_mut15_1,antibiotic efflux
gb|AAA99505.1|ARO:3002988|bcrB_mut30_1,antibiotic efflux
gb|AAA99505.1|ARO:3002988|bcrB_mut45_1,antibiotic efflux
gb|AAA99505.1|ARO:3002988|bcrB_mut60_1,antibiotic efflux
gb|AAD04032.1|ARO:3002892|otr(B)_mut15_1,antibiotic efflux
gb|AAD04032.1|ARO:3002892|otr(B)_mut30_1,antibiotic efflux
gb|AAD04032.1|ARO:3002892|otr(B)_mut45_1,antibiotic efflux
gb|AAD04032.1|ARO:3002892|otr(B)_mut60_1,antibiotic efflux
gb|CAM12479.1|ARO:3000567|tet(40)_mut15_1,antibiotic efflux
gb|CAM12479.1|ARO:3000567|tet(40)_mut30_1,antibiotic efflux
gb|CAM12479.1|ARO:3000567|tet(40)_mut45_1,antibiotic efflux
gb|CAM12479.1|ARO:3000567|tet(40)_mut60_1,antibiotic efflux
gb|AAK97755.1|ARO:3000167|tet(C)_mut15_1,antibiotic efflux
gb|AAK97755.1|ARO:3000167|tet(C)_mut30_1,antibiotic efflux
gb|AAK97755.1|ARO:3000167|tet(C)_mut45_1,antibiotic efflux
gb|AAK97755.1|ARO:3000167|tet(C)_mut60_1,antibiotic efflux
gb|AAD25538.1|ARO:3000174|tet(G)_mut15_1,antibiotic efflux
gb|AAD25538.1|ARO:3000174|tet(G)_mut30_1,antibiotic efflux
gb|AAD25538.1|ARO:3000174|tet(G)_mut45_1,antibiotic efflux
gb|AAD25538.1|ARO:3000174|tet(G)_mut60_1,antibiotic efflux
gb|AAF27726.1|ARO:3002694|cmlA4_mut15_1,antibiotic efflux
gb|AAF27726.1|ARO:3002694|cmlA4_mut30_1,antibiotic efflux
gb|AAF27726.1|ARO:3002694|cmlA4_mut45_1,antibiotic efflux
gb|AAF27726.1|ARO:3002694|cmlA4_mut60_1,antibiotic efflux
gb|BAB36671.1|ARO:3000832|evgA_mut15_1,antibiotic efflux
gb|BAB36671.1|ARO:3000832|evgA_mut30_1,antibiotic efflux
gb|BAB36671.1|ARO:3000832|evgA_mut45_1,antibiotic efflux
gb|BAB36671.1|ARO:3000832|evgA_mut60_1,antibiotic efflux
gb|AAA26057.1|ARO:3002693|cmlA1_mut15_1,antibiotic efflux
gb|AAA26057.1|ARO:3002693|cmlA1_mut30_1,antibiotic efflux
gb|AAA26057.1|ARO:3002693|cmlA1_mut45_1,antibiotic efflux
gb|AAA26057.1|ARO:3002693|cmlA1_mut60_1,antibiotic efflux
gb|CAL30186.1|ARO:3002699|cmlB1_mut15_1,antibiotic efflux
gb|CAL30186.1|ARO:3002699|cmlB1_mut30_1,antibiotic efflux
gb|CAL30186.1|ARO:3002699|cmlB1_mut45_1,antibiotic efflux
gb|CAL30186.1|ARO:3002699|cmlB1_mut60_1,antibiotic efflux
gb|AAC73564.1|ARO:3000216|acrB_mut15_1,antibiotic efflux
gb|AAC73564.1|ARO:3000216|acrB_mut30_1,antibiotic efflux
gb|AAC73564.1|ARO:3000216|acrB_mut45_1,antibiotic efflux
gb|AAC73564.1|ARO:3000216|acrB_mut60_1,antibiotic efflux
gb|CAA75663.1|ARO:3000175|tet(H)_mut15_1,antibiotic efflux
gb|CAA75663.1|ARO:3000175|tet(H)_mut30_1,antibiotic efflux
gb|CAA75663.1|ARO:3000175|tet(H)_mut45_1,antibiotic efflux
gb|CAA75663.1|ARO:3000175|tet(H)_mut60_1,antibiotic efflux
gb|AAW66497.1|ARO:3000566|tet(39)_mut15_1,antibiotic efflux
gb|AAW66497.1|ARO:3000566|tet(39)_mut30_1,antibiotic efflux
gb|AAW66497.1|ARO:3000566|tet(39)_mut45_1,antibiotic efflux
gb|AAW66497.1|ARO:3000566|tet(39)_mut60_1,antibiotic efflux
gb|AAG05881.1|ARO:3000803|MexE_mut15_1,antibiotic efflux
gb|AAG05881.1|ARO:3000803|MexE_mut30_1,antibiotic efflux
gb|AAG05881.1|ARO:3000803|MexE_mut45_1,antibiotic efflux
gb|AAG05881.1|ARO:3000803|MexE_mut60_1,antibiotic efflux
gb|AAD12753.1|ARO:3000177|tet(J)_mut15_1,antibiotic efflux
gb|AAD12753.1|ARO:3000177|tet(J)_mut30_1,antibiotic efflux
gb|AAD12753.1|ARO:3000177|tet(J)_mut45_1,antibiotic efflux
gb|AAD12753.1|ARO:3000177|tet(J)_mut60_1,antibiotic efflux
gb|AAB84282.1|ARO:3000181|tet(V)_mut15_1,antibiotic efflux
gb|AAB84282.1|ARO:3000181|tet(V)_mut30_1,antibiotic efflux
gb|AAB84282.1|ARO:3000181|tet(V)_mut45_1,antibiotic efflux
gb|AAB84282.1|ARO:3000181|tet(V)_mut60_1,antibiotic efflux
gb|CCQ22388.1|ARO:3000421|norB_mut15_1,antibiotic efflux
gb|CCQ22388.1|ARO:3000421|norB_mut30_1,antibiotic efflux
gb|CCQ22388.1|ARO:3000421|norB_mut45_1,antibiotic efflux
gb|CCQ22388.1|ARO:3000421|norB_mut60_1,antibiotic efflux
gb|AAL19304.1|ARO:3000791|mdsC_mut15_1,antibiotic efflux
gb|AAL19304.1|ARO:3000791|mdsC_mut30_1,antibiotic efflux
gb|AAL19304.1|ARO:3000791|mdsC_mut45_1,antibiotic efflux
gb|AAL19304.1|ARO:3000791|mdsC_mut60_1,antibiotic efflux
gb|ABS43901.1|ARO:3000783|cmeA_mut15_1,antibiotic efflux
gb|ABS43901.1|ARO:3000783|cmeA_mut30_1,antibiotic efflux
gb|ABS43901.1|ARO:3000783|cmeA_mut45_1,antibiotic efflux
gb|ABS43901.1|ARO:3000783|cmeA_mut60_1,antibiotic efflux
gb|AAC77293.1|ARO:3001214|mdtM_mut15_1,antibiotic efflux
gb|AAC77293.1|ARO:3001214|mdtM_mut30_1,antibiotic efflux
gb|AAC77293.1|ARO:3001214|mdtM_mut45_1,antibiotic efflux
gb|AAC77293.1|ARO:3001214|mdtM_mut60_1,antibiotic efflux
gb|AAF67494.2|ARO:3002522|novA_mut15_1,antibiotic efflux
gb|AAF67494.2|ARO:3002522|novA_mut30_1,antibiotic efflux
gb|AAF67494.2|ARO:3002522|novA_mut45_1,antibiotic efflux
gb|AAF67494.2|ARO:3002522|novA_mut60_1,antibiotic efflux
gb|CAJ77857.1|ARO:3000778|adeG_mut15_1,antibiotic efflux
gb|CAJ77857.1|ARO:3000778|adeG_mut30_1,antibiotic efflux
gb|CAJ77857.1|ARO:3000778|adeG_mut45_1,antibiotic efflux
gb|CAJ77857.1|ARO:3000778|adeG_mut60_1,antibiotic efflux
gb|CAL34518.1|ARO:3000526|cmeR_mut15_1,antibiotic efflux
gb|CAL34518.1|ARO:3000526|cmeR_mut30_1,antibiotic efflux
gb|CAL34518.1|ARO:3000526|cmeR_mut45_1,antibiotic efflux
gb|CAL34518.1|ARO:3000526|cmeR_mut60_1,antibiotic efflux
gb|BAB35162.1|ARO:3000676|H-NS_mut15_1,antibiotic efflux
gb|BAB35162.1|ARO:3000676|H-NS_mut30_1,antibiotic efflux
gb|BAB35162.1|ARO:3000676|H-NS_mut45_1,antibiotic efflux
gb|BAB35162.1|ARO:3000676|H-NS_mut60_1,antibiotic efflux
gb|AAB58161.1|ARO:3003010|ceoB_mut15_1,antibiotic efflux
gb|AAB58161.1|ARO:3003010|ceoB_mut30_1,antibiotic efflux
gb|AAB58161.1|ARO:3003010|ceoB_mut45_1,antibiotic efflux
gb|AAB58161.1|ARO:3003010|ceoB_mut60_1,antibiotic efflux
gb|AAA22277.1|ARO:3003007|bmr_mut15_1,antibiotic efflux
gb|AAA22277.1|ARO:3003007|bmr_mut30_1,antibiotic efflux
gb|AAA22277.1|ARO:3003007|bmr_mut45_1,antibiotic efflux
gb|AAA22277.1|ARO:3003007|bmr_mut60_1,antibiotic efflux
gb|AAC60781.1|ARO:3003048|rosA_mut15_1,antibiotic efflux
gb|AAC60781.1|ARO:3003048|rosA_mut30_1,antibiotic efflux
gb|AAC60781.1|ARO:3003048|rosA_mut45_1,antibiotic efflux
gb|AAC60781.1|ARO:3003048|rosA_mut60_1,antibiotic efflux
gb|AAD51346.1|ARO:3003053|smeC_mut15_1,antibiotic efflux
gb|AAD51346.1|ARO:3003053|smeC_mut30_1,antibiotic efflux
gb|AAD51346.1|ARO:3003053|smeC_mut45_1,antibiotic efflux
gb|AAD51346.1|ARO:3003053|smeC_mut60_1,antibiotic efflux
gb|AAL75563.1|ARO:3000168|tet(D)_mut15_1,antibiotic efflux
gb|AAL75563.1|ARO:3000168|tet(D)_mut30_1,antibiotic efflux
gb|AAL75563.1|ARO:3000168|tet(D)_mut45_1,antibiotic efflux
gb|AAL75563.1|ARO:3000168|tet(D)_mut60_1,antibiotic efflux
gb|ACJ63262.1|ARO:3003107|mef(B)_mut15_1,antibiotic efflux
gb|ACJ63262.1|ARO:3003107|mef(B)_mut30_1,antibiotic efflux
gb|ACJ63262.1|ARO:3003107|mef(B)_mut45_1,antibiotic efflux
gb|ACJ63262.1|ARO:3003107|mef(B)_mut60_1,antibiotic efflux
gb|AEZ36150.1|ARO:3000448|QepA1_mut15_1,antibiotic efflux
gb|AEZ36150.1|ARO:3000448|QepA1_mut30_1,antibiotic efflux
gb|AEZ36150.1|ARO:3000448|QepA1_mut45_1,antibiotic efflux
gb|AEZ36150.1|ARO:3000448|QepA1_mut60_1,antibiotic efflux
gb|AAL14439.1|ARO:3000774|adeA_mut15_1,antibiotic efflux
gb|AAL14439.1|ARO:3000774|adeA_mut30_1,antibiotic efflux
gb|AAL14439.1|ARO:3000774|adeA_mut45_1,antibiotic efflux
gb|AAL14439.1|ARO:3000774|adeA_mut60_1,antibiotic efflux
gb|AAC75137.1|ARO:3000794|mdtC_mut15_1,antibiotic efflux
gb|AAC75137.1|ARO:3000794|mdtC_mut30_1,antibiotic efflux
gb|AAC75137.1|ARO:3000794|mdtC_mut45_1,antibiotic efflux
gb|AAC75137.1|ARO:3000794|mdtC_mut60_1,antibiotic efflux
gb|AAC75429.1|ARO:3000833|evgS_mut15_1,antibiotic efflux
gb|AAC75429.1|ARO:3000833|evgS_mut30_1,antibiotic efflux
gb|AAC75429.1|ARO:3000833|evgS_mut45_1,antibiotic efflux
gb|AAC75429.1|ARO:3000833|evgS_mut60_1,antibiotic efflux
gb|AAC75731.1|ARO:3000516|emrR_mut15_1,antibiotic efflux
gb|AAC75731.1|ARO:3000516|emrR_mut30_1,antibiotic efflux
gb|AAC75731.1|ARO:3000516|emrR_mut45_1,antibiotic efflux
gb|AAC75731.1|ARO:3000516|emrR_mut60_1,antibiotic efflux
gb|AAF42063.1|ARO:3000810|mtrC_mut15_1,antibiotic efflux
gb|AAF42063.1|ARO:3000810|mtrC_mut30_1,antibiotic efflux
gb|AAF42063.1|ARO:3000810|mtrC_mut45_1,antibiotic efflux
gb|AAF42063.1|ARO:3000810|mtrC_mut60_1,antibiotic efflux
gb|AAG03380.1|ARO:3002703|cmx_mut15_1,antibiotic efflux
gb|AAG03380.1|ARO:3002703|cmx_mut30_1,antibiotic efflux
gb|AAG03380.1|ARO:3002703|cmx_mut45_1,antibiotic efflux
gb|AAG03380.1|ARO:3002703|cmx_mut60_1,antibiotic efflux
gb|BAD89844.2|ARO:3000753|abeM_mut15_1,antibiotic efflux
gb|BAD89844.2|ARO:3000753|abeM_mut30_1,antibiotic efflux
gb|BAD89844.2|ARO:3000753|abeM_mut45_1,antibiotic efflux
gb|BAD89844.2|ARO:3000753|abeM_mut60_1,antibiotic efflux
gb|AAL19305.1|ARO:3000790|mdsB_mut15_1,antibiotic efflux
gb|AAL19305.1|ARO:3000790|mdsB_mut30_1,antibiotic efflux
gb|AAL19305.1|ARO:3000790|mdsB_mut45_1,antibiotic efflux
gb|AAL19305.1|ARO:3000790|mdsB_mut60_1,antibiotic efflux
gb|ATC67679.1|ARO:3000838|arlR_mut15_1,antibiotic efflux
gb|ATC67679.1|ARO:3000838|arlR_mut30_1,antibiotic efflux
gb|ATC67679.1|ARO:3000838|arlR_mut45_1,antibiotic efflux
gb|ATC67679.1|ARO:3000838|arlR_mut60_1,antibiotic efflux
gb|BAA16344.1|ARO:3000491|acrD_mut15_1,antibiotic efflux
gb|BAA16344.1|ARO:3000491|acrD_mut30_1,antibiotic efflux
gb|BAA16344.1|ARO:3000491|acrD_mut45_1,antibiotic efflux
gb|BAA16344.1|ARO:3000491|acrD_mut60_1,antibiotic efflux
gb|AAK52606.1|ARO:3002696|cmlA6_mut15_1,antibiotic efflux
gb|AAK52606.1|ARO:3002696|cmlA6_mut30_1,antibiotic efflux
gb|AAK52606.1|ARO:3002696|cmlA6_mut45_1,antibiotic efflux
gb|AAK52606.1|ARO:3002696|cmlA6_mut60_1,antibiotic efflux
gb|BAE78084.1|ARO:3003548|mdtN_mut15_1,antibiotic efflux
gb|BAE78084.1|ARO:3003548|mdtN_mut30_1,antibiotic efflux
gb|BAE78084.1|ARO:3003548|mdtN_mut45_1,antibiotic efflux
gb|BAE78084.1|ARO:3003548|mdtN_mut60_1,antibiotic efflux
gb|AAB28795.1|ARO:3000178|tet(K)_mut15_1,antibiotic efflux
gb|AAB28795.1|ARO:3000178|tet(K)_mut30_1,antibiotic efflux
gb|AAB28795.1|ARO:3000178|tet(K)_mut45_1,antibiotic efflux
gb|AAB28795.1|ARO:3000178|tet(K)_mut60_1,antibiotic efflux
gb|AFK80333.1|ARO:3001313|facT_mut15_1,antibiotic efflux
gb|AFK80333.1|ARO:3001313|facT_mut30_1,antibiotic efflux
gb|AFK80333.1|ARO:3001313|facT_mut45_1,antibiotic efflux
gb|AFK80333.1|ARO:3001313|facT_mut60_1,antibiotic efflux
gb|ACJ41739.1|ARO:3000780|adeI_mut15_1,antibiotic efflux
gb|ACJ41739.1|ARO:3000780|adeI_mut30_1,antibiotic efflux
gb|ACJ41739.1|ARO:3000780|adeI_mut45_1,antibiotic efflux
gb|ACJ41739.1|ARO:3000780|adeI_mut60_1,antibiotic efflux
gb|AAG07593.1|ARO:3000807|MexH_mut15_1,antibiotic efflux
gb|AAG07593.1|ARO:3000807|MexH_mut30_1,antibiotic efflux
gb|AAG07593.1|ARO:3000807|MexH_mut45_1,antibiotic efflux
gb|AAG07593.1|ARO:3000807|MexH_mut60_1,antibiotic efflux
gb|AAC76298.1|ARO:3000502|AcrF_mut15_1,antibiotic efflux
gb|AAC76298.1|ARO:3000502|AcrF_mut30_1,antibiotic efflux
gb|AAC76298.1|ARO:3000502|AcrF_mut45_1,antibiotic efflux
gb|AAC76298.1|ARO:3000502|AcrF_mut60_1,antibiotic efflux
gb|AAC76297.1|ARO:3000499|AcrE_mut15_1,antibiotic efflux
gb|AAC76297.1|ARO:3000499|AcrE_mut30_1,antibiotic efflux
gb|AAC76297.1|ARO:3000499|AcrE_mut45_1,antibiotic efflux
gb|AAC76297.1|ARO:3000499|AcrE_mut60_1,antibiotic efflux
gb|AAD51344.1|ARO:3003051|smeA_mut15_1,antibiotic efflux
gb|AAD51344.1|ARO:3003051|smeA_mut30_1,antibiotic efflux
gb|AAD51344.1|ARO:3003051|smeA_mut45_1,antibiotic efflux
gb|AAD51344.1|ARO:3003051|smeA_mut60_1,antibiotic efflux
gb|CAH35803.1|ARO:3002982|amrA_mut15_1,antibiotic efflux
gb|CAH35803.1|ARO:3002982|amrA_mut30_1,antibiotic efflux
gb|CAH35803.1|ARO:3002982|amrA_mut45_1,antibiotic efflux
gb|CAH35803.1|ARO:3002982|amrA_mut60_1,antibiotic efflux
gb|AAD51348.1|ARO:3003066|smeR_mut15_1,antibiotic efflux
gb|AAD51348.1|ARO:3003066|smeR_mut30_1,antibiotic efflux
gb|AAD51348.1|ARO:3003066|smeR_mut45_1,antibiotic efflux
gb|AAD51348.1|ARO:3003066|smeR_mut60_1,antibiotic efflux
gb|AAS68233.1|ARO:3000391|norA_mut15_1,antibiotic efflux
gb|AAS68233.1|ARO:3000391|norA_mut30_1,antibiotic efflux
gb|AAS68233.1|ARO:3000391|norA_mut45_1,antibiotic efflux
gb|AAS68233.1|ARO:3000391|norA_mut60_1,antibiotic efflux
gb|AAD44693.1|ARO:3000816|mtrA_mut15_1,antibiotic efflux
gb|AAD44693.1|ARO:3000816|mtrA_mut30_1,antibiotic efflux
gb|AAD44693.1|ARO:3000816|mtrA_mut45_1,antibiotic efflux
gb|AAD44693.1|ARO:3000816|mtrA_mut60_1,antibiotic efflux
gb|AAB41957.1|ARO:3000801|MexD_mut15_1,antibiotic efflux
gb|AAB41957.1|ARO:3000801|MexD_mut30_1,antibiotic efflux
gb|AAB41957.1|ARO:3000801|MexD_mut45_1,antibiotic efflux
gb|AAB41957.1|ARO:3000801|MexD_mut60_1,antibiotic efflux
gb|AAP93922.1|ARO:3000569|tet(41)_mut15_1,antibiotic efflux
gb|AAP93922.1|ARO:3000569|tet(41)_mut30_1,antibiotic efflux
gb|AAP93922.1|ARO:3000569|tet(41)_mut45_1,antibiotic efflux
gb|AAP93922.1|ARO:3000569|tet(41)_mut60_1,antibiotic efflux
gb|AYV52072.1|ARO:3002882|lmrD_mut15_1,antibiotic efflux
gb|AYV52072.1|ARO:3002882|lmrD_mut30_1,antibiotic efflux
gb|AYV52072.1|ARO:3002882|lmrD_mut45_1,antibiotic efflux
gb|AYV52072.1|ARO:3002882|lmrD_mut60_1,antibiotic efflux
gb|BAM10414.1|ARO:3003039|OprA_mut15_1,antibiotic efflux
gb|BAM10414.1|ARO:3003039|OprA_mut30_1,antibiotic efflux
gb|BAM10414.1|ARO:3003039|OprA_mut45_1,antibiotic efflux
gb|BAM10414.1|ARO:3003039|OprA_mut60_1,antibiotic efflux
gb|AAX14803.1|ARO:3000782|adeK_mut15_1,antibiotic efflux
gb|AAX14803.1|ARO:3000782|adeK_mut30_1,antibiotic efflux
gb|AAX14803.1|ARO:3000782|adeK_mut45_1,antibiotic efflux
gb|AAX14803.1|ARO:3000782|adeK_mut60_1,antibiotic efflux
gb|AFK13828.1|ARO:3000823|ramA_mut15_1,antibiotic efflux
gb|AFK13828.1|ARO:3000823|ramA_mut30_1,antibiotic efflux
gb|AFK13828.1|ARO:3000823|ramA_mut45_1,antibiotic efflux
gb|AFK13828.1|ARO:3000823|ramA_mut60_1,antibiotic efflux
gb|AAV85981.1|ARO:3000533|macA_mut15_1,antibiotic efflux
gb|AAV85981.1|ARO:3000533|macA_mut30_1,antibiotic efflux
gb|AAV85981.1|ARO:3000533|macA_mut45_1,antibiotic efflux
gb|AAV85981.1|ARO:3000533|macA_mut60_1,antibiotic efflux
gb|AAB58160.1|ARO:3003009|ceoA_mut15_1,antibiotic efflux
gb|AAB58160.1|ARO:3003009|ceoA_mut30_1,antibiotic efflux
gb|AAB58160.1|ARO:3003009|ceoA_mut45_1,antibiotic efflux
gb|AAB58160.1|ARO:3003009|ceoA_mut60_1,antibiotic efflux
gb|CAA03986.1|ARO:3000343|tap_mut15_1,antibiotic efflux
gb|CAA03986.1|ARO:3000343|tap_mut30_1,antibiotic efflux
gb|CAA03986.1|ARO:3000343|tap_mut45_1,antibiotic efflux
gb|CAA03986.1|ARO:3000343|tap_mut60_1,antibiotic efflux
gb|AAC45805.1|ARO:3002702|cmrA_mut15_1,antibiotic efflux
gb|AAC45805.1|ARO:3002702|cmrA_mut30_1,antibiotic efflux
gb|AAC45805.1|ARO:3002702|cmrA_mut45_1,antibiotic efflux
gb|AAC45805.1|ARO:3002702|cmrA_mut60_1,antibiotic efflux
gb|BAA16547.1|ARO:3000027|emrA_mut15_1,antibiotic efflux
gb|BAA16547.1|ARO:3000027|emrA_mut30_1,antibiotic efflux
gb|BAA16547.1|ARO:3000027|emrA_mut45_1,antibiotic efflux
gb|BAA16547.1|ARO:3000027|emrA_mut60_1,antibiotic efflux
gb|ACS83748.1|ARO:3000573|tet(43)_mut15_1,antibiotic efflux
gb|ACS83748.1|ARO:3000573|tet(43)_mut30_1,antibiotic efflux
gb|ACS83748.1|ARO:3000573|tet(43)_mut45_1,antibiotic efflux
gb|ACS83748.1|ARO:3000573|tet(43)_mut60_1,antibiotic efflux
gb|BAA34300.1|ARO:3003033|mexY_mut15_1,antibiotic efflux
gb|BAA34300.1|ARO:3003033|mexY_mut30_1,antibiotic efflux
