query_id,pident,true_label,pred_label_embedding,embedding_correct,blast_correct
gb|AGD91915.1|ARO:3001778|OXA-232,99.623000,antibiotic inactivation,antibiotic inactivation,1,1
gb|AAP74657.1|ARO:3000600|Erm(34),30.263000,antibiotic target alteration,antibiotic efflux,0,1
gb|CAB60001.1|ARO:3000326|ErmE,33.333000,antibiotic target alteration,antibiotic efflux,0,1
gb|BAH45481.1|ARO:3002815|clbB,60.290000,antibiotic target alteration,antibiotic target alteration,1,1
gb|BAA03674.1|ARO:3001300|myrA,49.831000,antibiotic target alteration,antibiotic target protection,0,1
gb|AEP40500.1|ARO:3002912|vanN,36.207000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAA99931.1|ARO:3003060|tsnR,41.667000,antibiotic target alteration,antibiotic efflux,0,0
gb|AAB05622.1|ARO:3002921|vanR_in_vanB_cl,36.000000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAA99503.1|ARO:3003250|bcrC,33.824000,antibiotic target alteration,antibiotic efflux,0,1
gb|BAF80809.1|ARO:3002665|npmA,26.144000,antibiotic target alteration,antibiotic target alteration,1,1
gb|CAM96571.1|ARO:3004605|ermZ,33.712000,antibiotic target alteration,antibiotic efflux,0,1
gb|CAA66307.2|ARO:3000592|ErmN,32.946000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAC36915.1|ARO:3000593|ErmQ,35.968000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAS79458.1|ARO:3001302|chrB,58.845000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAR84672.1|ARO:3002925|vanR_in_vanF_cl,76.293000,antibiotic target alteration,antibiotic target alteration,1,1
gb|ABA71732.1|ARO:3003069|vanXY_in_vanG,42.935000,antibiotic target alteration,antibiotic efflux,0,1
gb|ABX54687.1|ARO:3002910|vanL,36.023000,antibiotic target alteration,antibiotic efflux,0,1
gb|CAA44667.1|ARO:3001305|ErmU,44.776000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAA24786.1|ARO:3000368|vanC,39.828000,antibiotic target alteration,antibiotic efflux,0,1
gb|CCP44758.1|ARO:3000392|Erm(37),36.216000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAD12162.1|ARO:3001299|Sfra_tlrB_TYL,99.643000,antibiotic target alteration,antibiotic target alteration,1,1
gb|ABX54691.1|ARO:3002927|vanR_in_vanL_cl,75.109000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AGZ55247.1|ARO:3002814|clbA,86.819000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAA88675.1|ARO:3000498|ErmF,27.869000,antibiotic target alteration,antibiotic target protection,0,1
gb|BAE78116.1|ARO:3003576|eptA,42.545000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAB05624.1|ARO:3002956|vanY_in_vanB_cl,51.905000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAL27443.1|ARO:3002967|vanXY_in_vanE,47.619000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAO82019.1|ARO:3004254|vanV_in_vanB_cl,37.500000,antibiotic target alteration,antibiotic efflux,0,1
gb|CAL64019.1|ARO:3003441|cfrA,75.145000,antibiotic target alteration,antibiotic target alteration,1,1
gb|CBY77552.1|ARO:3003106|Erm(42),39.437000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAA26742.1|ARO:3001304|ErmS,32.432000,antibiotic target alteration,antibiotic target protection,0,1
gb|AAA65953.1|ARO:3002919|vanR_in_vanA_cl,58.621000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAM09849.1|ARO:3000005|vanD,57.567000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AHA41499.1|ARO:3002948|vanH_in_vanO_cl,57.372000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAA98296.1|ARO:3000250|ErmC,59.091000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAL68827.1|ARO:3000605|Erm(36),54.118000,antibiotic target alteration,antibiotic target alteration,1,1
gb|CAP07796.1|ARO:3000860|rmtB,31.944000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAA98484.1|ARO:3000596|ErmX,55.894000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAC75089.1|ARO:3003577|ugd,32.632000,antibiotic target alteration,antibiotic efflux,0,0
gb|AAF86642.1|ARO:3002933|vanS_in_vanC_cl,54.017000,antibiotic target alteration,antibiotic efflux,0,1
gb|CAA26964.1|ARO:3000347|ErmA,81.070000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAC37034.1|ARO:3000522|ErmG,55.556000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAN86837.2|ARO:3000601|Erm(38),59.846000,antibiotic target alteration,antibiotic efflux,0,1
gb|AHH83938.1|ARO:3000013|vanB,55.357000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAA22597.1|ARO:3000495|ErmD,31.716000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAM09851.1|ARO:3002923|vanR_in_vanD_cl,62.338000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAA65959.1|ARO:3002962|vanZ_in_vanA_cl,32.000000,antibiotic target alteration,antibiotic target alteration,1,1
gb|CAA11706.1|ARO:3001303|ErmO-srmA,39.545000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAC69327.1|ARO:3000598|Erm(31),55.422000,antibiotic target alteration,antibiotic target protection,0,1
gb|ABA71731.1|ARO:3002909|vanG,44.092000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAB51440.1|ARO:3002824|ErmV,41.429000,antibiotic target alteration,antibiotic target protection,0,1
gb|AAC32026.1|ARO:3002823|ErmH,34.717000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAS76623.1|ARO:3004606|erm(40),58.661000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAC69328.1|ARO:3001265|Erm(30),44.130000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAA98096.1|ARO:3000595|ErmT,61.570000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AGE00988.1|ARO:3002668|rmtG,42.105000,antibiotic target alteration,antibiotic efflux,0,0
gb|ADC55560.1|ARO:3000858|armA,29.630000,antibiotic target alteration,antibiotic efflux,0,0
gb|AAK07612.2|ARO:3000604|Erm(35),31.792000,antibiotic target alteration,antibiotic target protection,0,1
gb|AAM09850.1|ARO:3002944|vanH_in_vanD_cl,62.500000,antibiotic target alteration,antibiotic efflux,0,1
gb|AIA09786.1|ARO:3000861|rmtC,36.364000,antibiotic target alteration,antibiotic efflux,0,0
gb|CCF55073.1|ARO:3003205|Erm(43),75.720000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAF86219.1|ARO:3000375|ErmB,64.082000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAU93796.1|ARO:3000594|ErmR,36.190000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAL27442.1|ARO:3002907|vanE,38.150000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAF36804.1|ARO:3002952|vanX_in_vanF_cl,79.104000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAF86641.1|ARO:3002922|vanR_in_vanC_cl,75.109000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAM09852.1|ARO:3003070|vanX_in_vanD_cl,74.129000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAL27446.1|ARO:3002935|vanS_in_vanE_cl,40.220000,antibiotic target alteration,antibiotic target alteration,1,1
gb|BAD63613.1|ARO:3002816|clbC,62.059000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAG06942.1|ARO:3002985|arnA,24.138000,antibiotic target alteration,antibiotic efflux,0,1
gb|ABA71733.1|ARO:3002972|vanT_in_vanG_cl,38.505000,antibiotic target alteration,antibiotic efflux,0,1
gb|ABA71727.1|ARO:3002926|vanR_in_vanG_cl,64.957000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAR92235.1|ARO:3000602|Erm(39),59.127000,antibiotic target alteration,antibiotic target alteration,1,1
gb|BAA03402.1|ARO:3001306|ErmW,47.368000,antibiotic target alteration,antibiotic efflux,0,1
gb|CAC86410.1|ARO:3000599|Erm(33),70.782000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AHA41500.1|ARO:3002913|vanO,54.925000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAF36803.1|ARO:3002908|vanF,53.709000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAB05628.1|ARO:3002950|vanX_in_vanB_cl,75.124000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAF36802.1|ARO:3002945|vanH_in_vanF_cl,78.882000,antibiotic target alteration,antibiotic target alteration,1,1
gb|BAB20748.1|ARO:3002825|ErmY,57.438000,antibiotic target alteration,antibiotic efflux,0,1
gb|AHA41501.1|ARO:3002954|vanX_in_vanO_cl,63.184000,antibiotic target alteration,antibiotic efflux,0,1
gb|ACL82959.1|ARO:3002961|vanY_in_vanM_cl,68.398000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAC76093.1|ARO:3002986|bacA,30.000000,antibiotic target alteration,antibiotic efflux,0,0
gb|ABY64751.1|ARO:3002667|rmtD,52.381000,antibiotic target alteration,antibiotic efflux,0,0
gb|BAC20579.1|ARO:3000859|rmtA,34.000000,antibiotic target alteration,antibiotic inactivation,0,1
gb|ACL82961.1|ARO:3002911|vanM,54.655000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAF36805.1|ARO:3002958|vanY_in_vanF_cl,65.926000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAA65954.1|ARO:3002931|vanS_in_vanA_cl,43.094000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAA65956.1|ARO:3000010|vanA,56.380000,antibiotic target alteration,antibiotic target alteration,1,1
gb|ABW06859.1|ARO:3000603|Erm(41),25.342000,antibiotic target alteration,antibiotic efflux,0,1
gb|WP_063978071.1|ARO:3000862|sgm,30.189000,antibiotic target alteration,antibiotic efflux,0,0
gb|AAC75314.1|ARO:3003578|PmrF,27.941000,antibiotic target alteration,antibiotic efflux,0,1
gb|ACL82962.1|ARO:3002953|vanX_in_vanM_cl,84.158000,antibiotic target alteration,antibiotic target alteration,1,1
gb|CAX52582.1|ARO:3003324|Bsub_mprF,44.828000,antibiotic target alteration,antibiotic efflux,0,0
gb|CAB45459.1|ARO:3002914|vanJ,43.333000,antibiotic target alteration,antibiotic efflux,0,1
gb|KTE89608.1|ARO:3003723|vanI,54.303000,antibiotic target alteration,antibiotic efflux,0,1
gb|AJD73064.1|ARO:3001301|RlmA(II),25.911000,antibiotic target alteration,antibiotic efflux,0,1
gb|ACM47284.1|ARO:3002934|vanS_in_vanD_cl,60.000000,antibiotic target alteration,antibiotic target alteration,1,1
gb|CAC99773.1|ARO:3003770|Lmon_mprF,36.364000,antibiotic target alteration,antibiotic efflux,0,0
gb|AAN33774.1|ARO:3003772|Bsui_mprF,27.778000,antibiotic target alteration,antibiotic efflux,0,1
gb|ABG86067.1|ARO:3003773|Cper_mprF,32.000000,antibiotic target alteration,antibiotic target alteration,1,0
gb|AAN00989.1|ARO:3003774|Saga_mprF,29.545000,antibiotic target alteration,antibiotic efflux,0,1
gb|BAE85478.1|ARO:3003728|vanR_in_vanI_cl,62.661000,antibiotic target alteration,antibiotic target alteration,1,1
gb|ACL19707.1|ARO:3003725|vanX_in_vanI_cl,66.667000,antibiotic target alteration,antibiotic efflux,0,1
gb|OPG86592.1|ARO:3004626|Erm(49),36.577000,antibiotic target alteration,antibiotic efflux,0,1
gb|WP_010896559.1|ARO:3004643|Erm(K),34.171000,antibiotic target alteration,antibiotic efflux,0,1
gb|CDF47262.1|ARO:3004649|cfr(B),99.427000,antibiotic target alteration,antibiotic target alteration,1,1
gb|ANZ79476.1|ARO:3003908|Erm(47),44.628000,antibiotic target alteration,antibiotic efflux,0,1
gb|ACX65640.1|ARO:3003907|cipA,61.652000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAA26779.1|ARO:3004652|Erm(O)-lrm,40.455000,antibiotic target alteration,antibiotic target protection,0,1
gb|ASU10319.1|ARO:3004662|MCR-3.3,99.630000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAL02176.1|ARO:3004669|emtA,28.302000,antibiotic target alteration,antibiotic target alteration,1,0
gb|AVZ47168.1|ARO:3004693|MCR-3.12,99.815000,antibiotic target alteration,antibiotic target alteration,1,1
gb|ADW66527.1|ARO:3004677|rmtD2,52.381000,antibiotic target alteration,antibiotic efflux,0,0
gb|APB03216.1|ARO:3003982|LlmA_23S_CLI,23.077000,antibiotic target alteration,antibiotic target alteration,1,0
gb|APM84488.1|ARO:3004685|MCR-1.5,99.815000,antibiotic target alteration,antibiotic target alteration,1,1
gb|ATM29809.1|ARO:3004688|MCR-1.11,99.815000,antibiotic target alteration,antibiotic target alteration,1,1
gb|WP_001572373.1|ARO:3004684|MCR-9.1,83.117000,antibiotic target alteration,antibiotic target alteration,1,1
gb|ADA63498.1|ARO:3004678|rmtE,31.746000,antibiotic target alteration,antibiotic efflux,0,0
gb|AQQ11622.1|ARO:3004686|MCR-1.7,99.815000,antibiotic target alteration,antibiotic target alteration,1,1
gb|BBB21811.1|ARO:3004689|MCR-1.12,99.815000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AVK94777.1|ARO:3004694|MCR-4.2,99.815000,antibiotic target alteration,antibiotic target alteration,1,1
gb|ALD03565.1|ARO:3004679|rmtE2,31.746000,antibiotic target alteration,antibiotic efflux,0,0
gb|AQY61516.1|ARO:3004687|MCR-1.8,99.815000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AVM85874.1|ARO:3004690|MCR-1.13,99.630000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AUI38915.1|ARO:3004695|MCR-4.3,99.630000,antibiotic target alteration,antibiotic target alteration,1,1
gb|SBZ31568.1|ARO:3004691|MCR-3.4,99.815000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AVK94779.1|ARO:3004696|MCR-4.4,99.630000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AVK94778.1|ARO:3004697|MCR-4.5,99.630000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AVM85875.1|ARO:3004698|MCR-5.2,99.817000,antibiotic target alteration,antibiotic target alteration,1,1
gb|AAN28945.1|ARO:3003785|Ctra_murA_FOF,27.273000,antibiotic target alteration,antibiotic efflux,0,0
gb|WP_063964000.1|ARO:3004102|kamB,28.571000,antibiotic target alteration,antibiotic efflux,0,1
gb|AAL12234.1|ARO:3003552|fusB,52.830000,antibiotic target protection,antibiotic target alteration,0,1
gb|ACB05808.1|ARO:3003109|msrE,44.606000,antibiotic target protection,antibiotic target alteration,0,1
gb|AFR46589.1|ARO:3002771|QnrB58,99.558000,antibiotic target protection,antibiotic target protection,1,1
gb|AFU25658.1|ARO:3002762|QnrB47,97.196000,antibiotic target protection,antibiotic target protection,1,1
gb|AEG74318.1|ARO:3002795|QnrS6,91.284000,antibiotic target protection,antibiotic target protection,1,1
gb|AGL43627.1|ARO:3002778|QnrB66,98.598000,antibiotic target protection,antibiotic target protection,1,1
gb|AEL00461.1|ARO:3002753|QnrB38,94.393000,antibiotic target protection,antibiotic target protection,1,1
gb|CAP45903.1|ARO:3002733|QnrB18,99.115000,antibiotic target protection,antibiotic target protection,1,1
gb|CAA45050.1|ARO:3002828|srmB,31.071000,antibiotic target protection,antibiotic efflux,0,0
gb|ABG56269.1|ARO:3002724|QnrB10,95.575000,antibiotic target protection,antibiotic target protection,1,1
gb|ABH10964.1|ARO:3002830|vgaALC,52.975000,antibiotic target protection,antibiotic target protection,1,1
gb|AAZ04784.1|ARO:3002711|QnrA5,65.596000,antibiotic target protection,antibiotic target protection,1,1
gb|AHE41345.1|ARO:3002797|QnrS8,99.083000,antibiotic target protection,antibiotic target protection,1,1
gb|AAL05553.1|ARO:3003206|lsaE,41.449000,antibiotic target protection,antibiotic target alteration,0,1
gb|ABX72042.1|ARO:3002727|QnrB13,99.558000,antibiotic target protection,antibiotic target protection,1,1
gb|AEL00458.1|ARO:3002751|QnrB36,97.196000,antibiotic target protection,antibiotic target protection,1,1
gb|CCI51002.2|ARO:3002767|QnrB54,99.065000,antibiotic target protection,antibiotic target protection,1,1
gb|ACS71747.1|ARO:3002738|QnrB23,99.558000,antibiotic target protection,antibiotic target protection,1,1
gb|ABO93588.1|ARO:3002715|QnrB2,98.598000,antibiotic target protection,antibiotic target protection,1,1
gb|ADI46626.1|ARO:3002739|QnrB24,98.673000,antibiotic target protection,antibiotic target protection,1,1
gb|AEQ94272.1|ARO:3002757|QnrB42,98.131000,antibiotic target protection,antibiotic target protection,1,1
gb|ABF47469.1|ARO:3002790|QnrS1,99.541000,antibiotic target protection,antibiotic target protection,1,1
gb|BAN04737.1|ARO:3002774|QnrB61,97.196000,antibiotic target protection,antibiotic target protection,1,1
gb|AGL43632.1|ARO:3002783|QnrB71,97.196000,antibiotic target protection,antibiotic target protection,1,1
gb|AEG74319.1|ARO:3002794|QnrS5,95.413000,antibiotic target protection,antibiotic target protection,1,1
gb|ABS30107.1|ARO:3002725|QnrB11,98.131000,antibiotic target protection,antibiotic target protection,1,1
gb|ABP87778.1|ARO:3002720|QnrB6,99.558000,antibiotic target protection,antibiotic target protection,1,1
gb|ADI55014.1|ARO:3002801|QnrVC4,71.560000,antibiotic target protection,antibiotic target protection,1,1
gb|AFD54601.1|ARO:3002764|QnrB49,99.115000,antibiotic target protection,antibiotic target protection,1,1
gb|CAA10975.1|ARO:3000194|tet(W),95.775000,antibiotic target protection,antibiotic target protection,1,1
gb|CAP45902.1|ARO:3002732|QnrB17,99.115000,antibiotic target protection,antibiotic target protection,1,1
gb|AHY03238.1|ARO:3002789|QnrD2,66.038000,antibiotic target protection,antibiotic target protection,1,1
gb|AFR46590.1|ARO:3002772|QnrB59,95.575000,antibiotic target protection,antibiotic target protection,1,1
gb|ABC17629.1|ARO:3002716|QnrB3,98.673000,antibiotic target protection,antibiotic target protection,1,1
gb|ADM52188.1|ARO:3002743|QnrB28,94.860000,antibiotic target protection,antibiotic target protection,1,1
gb|AGL43626.1|ARO:3002777|QnrB65,95.327000,antibiotic target protection,antibiotic target protection,1,1
gb|AAA26684.1|ARO:3002829|vgaA,52.975000,antibiotic target protection,antibiotic target protection,1,1
gb|AGK90303.1|ARO:3002734|QnrB19,97.196000,antibiotic target protection,antibiotic target protection,1,1
gb|AEL31272.1|ARO:3002756|QnrB41,98.673000,antibiotic target protection,antibiotic target protection,1,1
gb|ADW54092.1|ARO:3002761|QnrB46,99.115000,antibiotic target protection,antibiotic target protection,1,1
gb|ACJ24509.1|ARO:3002793|QnrS4,99.083000,antibiotic target protection,antibiotic target protection,1,1
gb|AHF20043.1|ARO:3002798|QnrS9,99.083000,antibiotic target protection,antibiotic target protection,1,1
gb|AEL00450.1|ARO:3002747|QnrB32,99.533000,antibiotic target protection,antibiotic target protection,1,1
gb|ACM50952.1|ARO:3002736|QnrB21,94.393000,antibiotic target protection,antibiotic target protection,1,1
gb|AAZ04783.1|ARO:3002710|QnrA4,66.055000,antibiotic target protection,antibiotic target protection,1,1
gb|ABW03156.3|ARO:3002721|QnrB7,99.533000,antibiotic target protection,antibiotic target protection,1,1
gb|ADN94685.1|ARO:3002740|QnrB25,94.860000,antibiotic target protection,antibiotic target protection,1,1
gb|CCP46182.1|ARO:3003035|mfpA,25.342000,antibiotic target protection,antibiotic target alteration,0,1
gb|AAZ04782.1|ARO:3002709|QnrA3,66.055000,antibiotic target protection,antibiotic target protection,1,1
gb|AAA20117.1|ARO:3000195|tetB(P),40.769000,antibiotic target protection,antibiotic efflux,0,1
gb|ACG70184.1|ARO:3002788|QnrD1,66.509000,antibiotic target protection,antibiotic target protection,1,1
gb|AHE41343.1|ARO:3002768|QnrB55,95.327000,antibiotic target protection,antibiotic target protection,1,1
gb|ABX72044.1|ARO:3002728|QnrB14,99.115000,antibiotic target protection,antibiotic target protection,1,1
gb|AFY16910.1|ARO:3002775|QnrB62,96.903000,antibiotic target protection,antibiotic target protection,1,1
gb|AEL00459.1|ARO:3002752|QnrB37,98.131000,antibiotic target protection,antibiotic target protection,1,1
gb|AAC32027.1|ARO:3002817|carA,30.331000,antibiotic target protection,antibiotic efflux,0,0
gb|AGL43631.1|ARO:3002782|QnrB70,97.196000,antibiotic target protection,antibiotic target protection,1,1
gb|AFH88686.1|ARO:3002763|QnrB48,99.533000,antibiotic target protection,antibiotic target protection,1,1
gb|ABX00624.1|ARO:3002881|lmrC,29.821000,antibiotic target protection,antibiotic efflux,0,1
gb|ABC86904.2|ARO:3002714|QnrB1,98.598000,antibiotic target protection,antibiotic target protection,1,1
gb|ACV83303.2|ARO:3002713|QnrA7,65.596000,antibiotic target protection,antibiotic target protection,1,1
gb|ACX92986.2|ARO:3002832|vgaD,47.985000,antibiotic target protection,antibiotic target alteration,0,1
gb|AEL00451.1|ARO:3002748|QnrB33,94.860000,antibiotic target protection,antibiotic target protection,1,1
gb|AGT59159.1|ARO:3002785|QnrB73,95.327000,antibiotic target protection,antibiotic target protection,1,1
gb|ADM52193.1|ARO:3002744|QnrB29,99.115000,antibiotic target protection,antibiotic target protection,1,1
gb|AEM62764.1|ARO:3002802|QnrVC5,71.560000,antibiotic target protection,antibiotic target protection,1,1
gb|AEL00452.1|ARO:3002749|QnrB34,98.131000,antibiotic target protection,antibiotic target protection,1,1
gb|CAE18141.1|ARO:3003111|lsaB,41.247000,antibiotic target protection,antibiotic target alteration,0,1
gb|ACS71746.1|ARO:3002737|QnrB22,94.860000,antibiotic target protection,antibiotic target protection,1,1
gb|CAA36304.1|ARO:3000251|msrA,40.546000,antibiotic target protection,antibiotic target alteration,0,1
gb|WP_063866109.1|ARO:3002760|QnrB45,99.065000,antibiotic target protection,antibiotic target protection,1,1
gb|AAL73129.1|ARO:3000616|mel,41.895000,antibiotic target protection,antibiotic efflux,0,0
gb|AGL43629.1|ARO:3002780|QnrB68,97.196000,antibiotic target protection,antibiotic target protection,1,1
gb|AFR46587.1|ARO:3002769|QnrB56,96.018000,antibiotic target protection,antibiotic target protection,1,1
gb|WP_063866081.1|ARO:3002755|QnrB40,96.729000,antibiotic target protection,antibiotic target protection,1,1
gb|ABU52984.1|ARO:3002792|QnrS3,99.078000,antibiotic target protection,antibiotic target protection,1,1
gb|CAO82104.1|ARO:3002726|QnrB12,98.598000,antibiotic target protection,antibiotic target protection,1,1
gb|AAO43110.1|ARO:3000300|lsaA,52.906000,antibiotic target protection,antibiotic target alteration,0,1
gb|CBH51823.1|ARO:3000556|tet(44),70.173000,antibiotic target protection,antibiotic target protection,1,1
gb|CAA79727.1|ARO:3000191|tet(Q),41.900000,antibiotic target protection,antibiotic efflux,0,1
gb|ACH87088.1|ARO:3000196|tet(32),89.185000,antibiotic target protection,antibiotic target protection,1,1
gb|ABW03157.2|ARO:3002722|QnrB8,94.860000,antibiotic target protection,antibiotic target protection,1,1
gb|ACC54440.2|ARO:3002799|QnrVC1,69.725000,antibiotic target protection,antibiotic target protection,1,1
gb|AGL43630.1|ARO:3002781|QnrB69,98.598000,antibiotic target protection,antibiotic target protection,1,1
gb|AAA50325.1|ARO:3003036|oleB,30.994000,antibiotic target protection,antibiotic efflux,0,1
gb|ABX72227.1|ARO:3002730|QnrB15,99.115000,antibiotic target protection,antibiotic target protection,1,1
gb|ADV91011.1|ARO:3000245|RbpA,53.333000,antibiotic target protection,antibiotic target protection,1,0
gb|AEH59666.1|ARO:3002741|QnrB26,98.673000,antibiotic target protection,antibiotic target protection,1,1
gb|ADU33193.1|ARO:3002708|QnrA2,65.138000,antibiotic target protection,antibiotic target protection,1,1
gb|AGL43625.1|ARO:3002776|QnrB64,99.065000,antibiotic target protection,antibiotic target protection,1,1
gb|ABV66096.1|ARO:3002731|QnrB16,99.115000,antibiotic target protection,antibiotic target protection,1,1
gb|ABP88094.1|ARO:3002723|QnrB9,100.000000,antibiotic target protection,antibiotic target protection,1,1
gb|AGH08253.1|ARO:3002803|QnrVC6,69.725000,antibiotic target protection,antibiotic target protection,1,1
gb|AFU25656.1|ARO:3002765|QnrB50,97.196000,antibiotic target protection,antibiotic target protection,1,1
gb|ADM52186.1|ARO:3002742|QnrB27,95.327000,antibiotic target protection,antibiotic target protection,1,1
gb|ACK75961.1|ARO:3002787|QnrC,66.514000,antibiotic target protection,antibiotic target protection,1,1
gb|CBY88983.1|ARO:3002833|vgaE,85.632000,antibiotic target protection,antibiotic target protection,1,1
gb|AFR46588.1|ARO:3002770|QnrB57,99.558000,antibiotic target protection,antibiotic target protection,1,1
gb|AAA25293.1|ARO:3000192|tet(S),74.922000,antibiotic target protection,antibiotic target protection,1,1
gb|AAZ78355.1|ARO:3002712|QnrA6,66.055000,antibiotic target protection,antibiotic target protection,1,1
gb|AGL43628.1|ARO:3002779|QnrB67,97.196000,antibiotic target protection,antibiotic target protection,1,1
gb|ABC17630.3|ARO:3002718|QnrB4,95.794000,antibiotic target protection,antibiotic target protection,1,1
gb|AEA37904.1|ARO:3003112|lsaC,43.461000,antibiotic target protection,antibiotic efflux,0,1
gb|AEL00456.1|ARO:3002750|QnrB35,93.458000,antibiotic target protection,antibiotic target protection,1,1
gb|AHE41344.1|ARO:3002796|QnrS7,99.083000,antibiotic target protection,antibiotic target protection,1,1
gb|WP_063866105.1|ARO:3002759|QnrB44,99.065000,antibiotic target protection,antibiotic target protection,1,1
gb|ADI81040.1|ARO:3002800|QnrVC3,68.807000,antibiotic target protection,antibiotic target protection,1,1
gb|ABC17628.1|ARO:3002719|QnrB5,96.460000,antibiotic target protection,antibiotic target protection,1,1
gb|BAB82500.1|ARO:3000186|tet(M),80.908000,antibiotic target protection,antibiotic target protection,1,1
gb|CAD55718.1|ARO:3000197|tet(36),43.944000,antibiotic target protection,antibiotic efflux,0,1
gb|AAB95639.1|ARO:3000118|vgaB,41.848000,antibiotic target protection,antibiotic target alteration,0,1
gb|ABF47470.1|ARO:3002791|QnrS2,91.743000,antibiotic target protection,antibiotic target protection,1,1
gb|BAG55487.1|ARO:3002735|QnrB20,98.673000,antibiotic target protection,antibiotic target protection,1,1
gb|AJA36815.1|ARO:3003193|QnrVC7,71.560000,antibiotic target protection,antibiotic target protection,1,1
gb|ADM52194.1|ARO:3002745|QnrB30,99.115000,antibiotic target protection,antibiotic target protection,1,1
gb|ABI50486.1|ARO:3002707|QnrA1,64.679000,antibiotic target protection,antibiotic target protection,1,1
gb|AHX97725.1|ARO:3002786|QnrB74,97.196000,antibiotic target protection,antibiotic target protection,1,1
gb|AAA26832.1|ARO:3002827|tlrC,30.869000,antibiotic target protection,antibiotic efflux,0,0
gb|BAN04743.1|ARO:3002773|QnrB60,94.393000,antibiotic target protection,antibiotic target protection,1,1
gb|WP_063866099.1|ARO:3002758|QnrB43,99.065000,antibiotic target protection,antibiotic target protection,1,1
gb|ADQ43424.1|ARO:3002746|QnrB31,98.673000,antibiotic target protection,antibiotic target protection,1,1
gb|AGN92479.1|ARO:3002784|QnrB72,96.729000,antibiotic target protection,antibiotic target protection,1,1
gb|AAK01167.1|ARO:3002819|msrC,43.326000,antibiotic target protection,antibiotic target alteration,0,1
gb|CBL58195.1|ARO:3002831|vgaC,56.154000,antibiotic target protection,antibiotic target alteration,0,1
gb|AAA23033.2|ARO:3000190|tet(O),93.427000,antibiotic target protection,antibiotic target protection,1,1
gb|AAF01499.1|ARO:3000193|tet(T),43.731000,antibiotic target protection,antibiotic target protection,1,1
gb|ASE57902.1|ARO:3003731|fusD,68.396000,antibiotic target protection,antibiotic target alteration,0,1
gb|AFM45990.1|ARO:3004624|QnrS11,99.083000,antibiotic target protection,antibiotic target protection,1,1
gb|AGN74946.1|ARO:3003749|salA,70.795000,antibiotic target protection,antibiotic target protection,1,1
